row_id,engagement_score
89624,3.4331152
89625,3.8444026
89626,4.0379004
89627,3.1912022
89628,3.6407552
89629,3.7382042
89630,4.090196
89631,2.7135472
89632,3.6908634
89633,4.0383368
89634,3.4775279
89635,2.938843
89636,2.8078432
89637,3.8028443
89638,3.403844
89639,3.5178826
89640,3.961303
89641,3.7477355
89642,3.394666
89643,3.5378215
89644,3.1542995
89645,3.2006085
89646,3.4807544
89647,4.0961733
89648,2.493902
89649,3.4230855
89650,3.41895
89651,3.0459502
89652,3.3917572
89653,3.0209963
89654,2.7608492
89655,4.2383976
89656,3.417447
89657,3.144082
89658,4.0854435
89659,3.7082038
89660,4.1664658
89661,3.17419
89662,3.3486464
89663,4.040656
89664,3.8164868
89665,3.7412121
89666,3.6666272
89667,2.7666588
89668,3.9506547
89669,3.6321359
89670,4.3602443
89671,2.93723
89672,3.5134594
89673,3.0839064
89674,2.7522495
89675,3.2276368
89676,3.0280776
89677,4.1980224
89678,3.771735
89679,3.741952
89680,3.4356697
89681,4.0280375
89682,4.110367
89683,3.8304856
89684,3.7696176
89685,3.4019775
89686,3.9261796
89687,2.8136685
89688,2.551698
89689,3.8719218
89690,2.961742
89691,3.6051195
89692,2.9155343
89693,4.09409
89694,4.0881996
89695,4.214873
89696,3.5146806
89697,3.4059598
89698,3.714098
89699,3.6665814
89700,2.8457408
89701,4.079944
89702,2.7681625
89703,3.3790028
89704,4.2208695
89705,3.409356
89706,2.2952955
89707,4.027973
89708,3.4345336
89709,2.7204487
89710,3.0208666
89711,2.6787531
89712,3.7563996
89713,3.4130068
89714,3.6942506
89715,3.0653775
89716,3.2344143
89717,3.1950207
89718,3.9541128
89719,3.337736
89720,2.7280405
89721,3.3922
89722,3.8466613
89723,3.1404026
89724,2.3668716
89725,3.6902835
89726,2.7142627
89727,2.707945
89728,3.3938107
89729,3.1547964
89730,2.9930236
89731,4.053987
89732,2.5706143
89733,2.9121652
89734,4.0969267
89735,4.074611
89736,3.4957635
89737,3.256017
89738,4.251464
89739,3.9322917
89740,3.7483702
89741,3.4073255
89742,3.7053585
89743,3.1040316
89744,2.8366146
89745,4.231684
89746,2.8272183
89747,3.4039984
89748,2.7175033
89749,2.7528303
89750,3.4748414
89751,3.4398518
89752,4.108529
89753,3.3970482
89754,3.9648058
89755,3.886451
89756,4.0397754
89757,2.6649487
89758,4.149285
89759,3.582432
89760,3.3769438
89761,3.7483447
89762,2.8374949
89763,3.1040316
89764,3.3705168
89765,3.58409
89766,2.748958
89767,3.6128964
89768,3.426138
89769,4.0626245
89770,2.1965046
89771,4.06522
89772,3.2839055
89773,4.0995064
89774,4.156302
89775,3.6645706
89776,2.5602708
89777,4.048064
89778,2.5695074
89779,3.7633376
89780,3.6457703
89781,3.1745672
89782,4.032692
89783,4.034596
89784,3.5932045
89785,4.006871
89786,3.9164777
89787,3.7122905
89788,4.120484
89789,4.0935555
89790,3.3790061
89791,4.07102
89792,2.948488
89793,3.0263982
89794,2.8885958
89795,2.9652517
89796,2.206954
89797,3.4112756
89798,3.617207
89799,3.2230687
89800,3.0725164
89801,2.9226236
89802,3.3095891
89803,3.7551112
89804,2.7467618
89805,3.425294
89806,4.1667433
89807,3.3306987
89808,3.495578
89809,2.6897285
89810,3.4229152
89811,3.2576528
89812,3.4328697
89813,3.7071118
89814,3.6767712
89815,2.3738973
89816,2.7099462
89817,3.6694958
89818,3.4370775
89819,2.6890736
89820,3.5208583
89821,2.678536
89822,3.342046
89823,3.2802055
89824,3.220309
89825,4.240987
89826,3.9369292
89827,3.9495826
89828,3.1526363
89829,3.2403548
89830,3.8164868
89831,4.0969267
89832,3.9864092
89833,4.0327325
89834,3.6939654
89835,3.3076978
89836,3.2527156
89837,3.285121
89838,3.4652245
89839,3.702225
89840,3.4306006
89841,3.296477
89842,3.4363468
89843,3.5793557
89844,3.807676
89845,3.6767712
89846,3.532394
89847,2.3147442
89848,3.9770584
89849,3.4570458
89850,3.3604903
89851,2.9963872
89852,3.2576652
89853,4.0952067
89854,3.5139422
89855,2.7427473
89856,3.3723977
89857,3.8817334
89858,3.942747
89859,3.4762356
89860,3.4381723
89861,4.082091
89862,4.086681
89863,4.028474
89864,2.552286
89865,3.4247296
89866,3.548082
89867,3.3520083
89868,3.9705687
89869,2.5701456
89870,3.5912695
89871,4.0869446
89872,4.0367446
89873,3.6580229
89874,3.401986
89875,2.9124227
89876,3.836378
89877,4.0878067
89878,4.0906043
89879,4.0925884
89880,3.7530298
89881,3.298815
89882,3.6399038
89883,3.2528417
89884,3.3881488
89885,4.084563
89886,4.00685
89887,3.546355
89888,3.592297
89889,3.727333
89890,3.973048
89891,3.8679767
89892,3.6363053
89893,3.4319155
89894,4.078159
89895,3.4080474
89896,3.1915638
89897,3.4496787
89898,3.4843354
89899,3.932213
89900,3.8607533
89901,4.0758386
89902,3.8141475
89903,4.1871767
89904,3.4114726
89905,3.4566212
89906,4.172948
89907,3.0855005
89908,3.1044319
89909,3.430108
89910,2.5585375
89911,3.4290261
89912,3.9281409
89913,3.3113468
89914,4.1492352
89915,4.1483912
89916,3.4004772
89917,2.5787256
89918,3.410909
89919,2.857005
89920,4.1980224
89921,3.796726
89922,3.4603872
89923,3.2899773
89924,4.028474
89925,2.8136685
89926,3.841637
89927,3.813687
89928,3.4110434
89929,4.090484
89930,3.0047853
89931,4.0973415
89932,3.3694313
89933,3.0170655
89934,2.2044828
89935,2.576191
89936,3.1156557
89937,3.619454
89938,3.4374723
89939,4.088178
89940,4.1000876
89941,3.6988251
89942,3.952349
89943,2.519366
89944,3.9624705
89945,3.6904414
89946,3.6997876
89947,2.878581
89948,3.3123393
89949,3.9556208
89950,3.7952907
89951,4.0959334
89952,3.4613185
89953,3.610275
89954,4.149598
89955,3.6646976
89956,3.7715619
89957,3.4404762
89958,3.656078
89959,3.549548
89960,2.6054697
89961,3.9919157
89962,3.4414353
89963,3.661449
89964,2.5054414
89965,3.3504143
89966,4.2053666
89967,3.6705585
89968,3.635845
89969,3.4792955
89970,3.4206743
89971,3.5193353
89972,3.4073255
89973,4.0913343
89974,3.973048
89975,3.539108
89976,2.7036278
89977,4.0772552
89978,3.2309024
89979,3.3674371
89980,3.6559577
89981,3.4168837
89982,3.7627947
89983,3.3087807
89984,3.9985702
89985,4.1043954
89986,2.7575774
89987,3.9736276
89988,3.5058775
89989,4.231684
89990,3.7031546
89991,3.3891757
89992,4.0280375
89993,3.7860632
89994,3.9977465
89995,2.8028324
89996,4.072117
89997,4.0356965
89998,3.613335
89999,2.6786735
90000,3.6923714
90001,4.033859
90002,3.7661357
90003,3.7229848
90004,3.0963085
90005,4.093118
90006,3.87927
90007,3.9705775
90008,2.367097
90009,3.428009
90010,3.2506912
90011,3.1404026
90012,3.9561694
90013,3.3881488
90014,2.768354
90015,2.206954
90016,4.032048
90017,3.3697813
90018,3.23498
90019,3.4315212
90020,3.7551112
90021,3.4725173
90022,3.0964978
90023,4.1980224
90024,2.751877
90025,3.3909757
90026,3.456993
90027,3.506211
90028,3.007527
90029,4.0350323
90030,2.7608492
90031,4.182072
90032,3.3908494
90033,3.271889
90034,3.468908
90035,3.382177
90036,3.5233164
90037,4.0544233
90038,3.7488835
90039,3.9755492
90040,2.7142627
90041,4.0780406
90042,2.6716983
90043,3.329336
90044,3.4404762
90045,3.6578062
90046,3.4425657
90047,3.3971198
90048,3.9731455
90049,3.8661685
90050,3.714098
90051,3.3857174
90052,4.1040006
90053,3.980475
90054,3.6994448
90055,3.5640829
90056,3.4438305
90057,3.7608726
90058,3.2513905
90059,3.5927334
90060,3.6547444
90061,3.1318972
90062,3.834503
90063,2.7673647
90064,4.0969234
90065,3.654172
90066,3.9820368
90067,3.9619372
90068,3.251993
90069,3.3963976
90070,3.4764862
90071,2.7908602
90072,2.5608308
90073,3.9307904
90074,3.3767564
90075,2.674863
90076,4.0946617
90077,4.0717497
90078,3.9168348
90079,3.9747918
90080,2.707249
90081,4.085419
90082,3.8594384
90083,3.704616
90084,4.0515494
90085,4.07102
90086,3.551787
90087,3.7589498
90088,3.9609973
90089,3.4334903
90090,3.0697527
90091,3.4145794
90092,4.108868
90093,4.235179
90094,3.5079253
90095,3.4772787
90096,3.04484
90097,3.4028697
90098,3.8960054
90099,3.857093
90100,2.9449043
90101,3.261525
90102,3.6147864
90103,3.4918427
90104,3.7041316
90105,3.072601
90106,4.0945263
90107,2.9630506
90108,4.0334244
90109,3.4036162
90110,3.5948248
90111,3.6671886
90112,2.5715911
90113,3.4243293
90114,2.3843384
90115,2.085857
90116,3.8747132
90117,3.6493683
90118,2.8060133
90119,3.522286
90120,3.190272
90121,4.086902
90122,3.2891648
90123,3.6988251
90124,3.4418857
90125,3.8504078
90126,3.4765074
90127,3.4610488
90128,3.3165576
90129,3.7351973
90130,4.158001
90131,3.3805206
90132,3.495335
90133,3.4447224
90134,3.1067002
90135,4.0714564
90136,3.3285387
90137,3.7608726
90138,2.9124365
90139,4.154441
90140,4.104112
90141,2.6804473
90142,2.8718889
90143,2.674477
90144,4.0874734
90145,2.9482021
90146,3.46829
90147,3.6554234
90148,4.105254
90149,2.7107666
90150,3.8727252
90151,4.0808873
90152,4.0854144
90153,4.038305
90154,3.0799997
90155,3.5792546
90156,4.012559
90157,2.310014
90158,3.6861773
90159,3.52288
90160,3.9756396
90161,2.4937725
90162,2.6864173
90163,2.963092
90164,3.6343763
90165,2.8124824
90166,2.9654267
90167,3.7548614
90168,3.1040316
90169,4.1409597
90170,3.7966044
90171,4.123025
90172,3.750347
90173,3.591671
90174,3.4475842
90175,3.4081042
90176,2.752181
90177,2.48483
90178,3.33511
90179,2.6505032
90180,3.9832642
90181,2.8112223
90182,4.074175
90183,3.3018749
90184,3.4792955
90185,3.1293266
90186,3.315813
90187,3.4236867
90188,3.2284927
90189,3.909884
90190,3.4449244
90191,3.9626923
90192,3.6988251
90193,3.2541113
90194,4.008524
90195,3.2686186
90196,4.0198092
90197,3.6984496
90198,3.0964978
90199,3.2524173
90200,3.426416
90201,4.0280375
90202,3.4603415
90203,3.7952907
90204,3.0815458
90205,4.0909877
90206,3.4133935
90207,3.4210339
90208,3.7148283
90209,3.4814804
90210,3.4246936
90211,4.081772
90212,3.7031546
90213,3.973558
90214,3.2791364
90215,3.9977465
90216,2.9914262
90217,3.3853934
90218,3.7031546
90219,4.197586
90220,3.0780594
90221,4.072368
90222,3.2829828
90223,3.2526774
90224,3.4933252
90225,4.033545
90226,3.0919957
90227,2.8410285
90228,2.733378
90229,3.505277
90230,3.0671985
90231,3.3893888
90232,3.5778475
90233,3.0730445
90234,3.9574316
90235,4.2069783
90236,4.063351
90237,3.0563498
90238,4.126975
90239,4.235997
90240,3.6796904
90241,3.6781561
90242,3.4797318
90243,3.7040632
90244,4.0963187
90245,3.8911552
90246,3.434083
90247,2.808423
90248,3.5912209
90249,3.7180545
90250,2.8059936
90251,3.8917642
90252,2.7482271
90253,4.112155
90254,3.0274074
90255,3.809871
90256,3.0233717
90257,2.1036925
90258,3.4306006
90259,2.9583452
90260,3.6584592
90261,4.097764
90262,3.4206681
90263,3.442969
90264,2.943794
90265,3.760835
90266,3.4371102
90267,4.0588336
90268,3.0723884
90269,2.4642167
90270,3.3012679
90271,3.4288595
90272,4.0356965
90273,2.7736156
90274,4.0889807
90275,4.098122
90276,3.7038634
90277,4.1205344
90278,2.513301
90279,3.7448225
90280,2.8096697
90281,3.9389236
90282,4.221375
90283,3.4193635
90284,3.376419
90285,3.3275228
90286,2.7439528
90287,3.9046257
90288,2.5468457
90289,3.2224286
90290,3.442921
90291,3.3193197
90292,3.7103195
90293,2.9184449
90294,3.2611613
90295,3.4860058
90296,3.9341168
90297,2.6553347
90298,4.0780406
90299,3.5995417
90300,2.5436902
90301,3.3023112
90302,3.9787037
90303,4.0356965
90304,3.3981378
90305,3.81176
90306,3.6646016
90307,4.0337
90308,4.207844
90309,4.122911
90310,3.6504986
90311,3.0750532
90312,3.6095312
90313,4.100347
90314,3.3912945
90315,2.821349
90316,2.8374949
90317,3.9164777
90318,3.2736013
90319,3.4271045
90320,3.4228435
90321,3.7713327
90322,4.1732388
90323,2.9129539
90324,3.0784278
90325,3.4339263
90326,4.0697556
90327,3.547847
90328,3.6902835
90329,3.834503
90330,3.5748808
90331,3.6159794
90332,4.096001
90333,2.4679296
90334,3.9289076
90335,4.0900054
90336,3.4417613
90337,3.622834
90338,2.8893356
90339,3.4239414
90340,3.6137712
90341,3.8374684
90342,3.4338605
90343,3.132319
90344,3.7483041
90345,3.6029537
90346,3.0653663
90347,3.1361792
90348,3.395762
90349,2.6730874
90350,2.9940453
90351,4.031128
90352,3.184947
90353,3.2531934
90354,4.076575
90355,3.0572996
90356,3.1451511
90357,3.8041098
90358,4.151286
90359,2.6986446
90360,4.2238483
90361,3.6774135
90362,3.9333165
90363,3.0695753
90364,3.0307152
90365,3.362285
90366,2.584309
90367,4.1422763
90368,2.9630506
90369,4.0336657
90370,3.151086
90371,3.4027872
90372,3.4797318
90373,3.406736
90374,3.7393425
90375,2.93859
90376,3.6580229
90377,3.433785
90378,3.952349
90379,3.3655963
90380,3.6370718
90381,3.2518015
90382,3.1148138
90383,4.2023354
90384,2.7322972
90385,2.7830374
90386,3.8384986
90387,3.4097638
90388,4.0835433
90389,3.5184348
90390,3.871312
90391,3.7255359
90392,2.4759023
90393,4.1571956
90394,2.802817
90395,3.4379392
90396,3.956057
90397,3.7596624
90398,4.0859075
90399,3.919871
90400,2.9935794
90401,3.0307207
90402,3.0891101
90403,2.283643
90404,3.617207
90405,3.258243
90406,2.7503002
90407,3.6362646
90408,4.2345614
90409,3.7697906
90410,3.4934368
90411,2.9429262
90412,3.7493215
90413,3.9556384
90414,4.091666
90415,4.119756
90416,2.3988514
90417,4.097477
90418,2.6600037
90419,3.461638
90420,3.0098796
90421,4.1322722
90422,3.6032486
90423,3.6406054
90424,3.4399333
90425,3.6133926
90426,2.971189
90427,3.983631
90428,3.760506
90429,3.3959851
90430,4.0587034
90431,3.7563996
90432,3.9549649
90433,3.5017807
90434,4.201305
90435,3.4672756
90436,3.407806
90437,2.7490304
90438,3.9627593
90439,2.7904847
90440,3.2964377
90441,3.3291435
90442,4.093914
90443,4.0870776
90444,3.3764565
90445,2.6986446
90446,4.055604
90447,2.9907057
90448,4.0204663
90449,4.2113304
90450,2.5305161
90451,3.8609579
90452,3.6890364
90453,3.2691977
90454,3.8001368
90455,2.5803487
90456,4.046865
90457,3.6617193
90458,3.4221537
90459,2.2991676
90460,3.651887
90461,4.138717
90462,4.0350323
90463,2.5841155
90464,2.9773605
90465,4.043528
90466,2.5501091
90467,3.7621217
90468,3.4762356
90469,3.1547964
90470,3.6064136
90471,3.6683648
90472,3.574539
90473,4.2049165
90474,4.096254
90475,3.071659
90476,4.097764
90477,3.942855
90478,3.1790762
90479,3.5700347
90480,3.4734561
90481,3.3969352
90482,3.376419
90483,4.217023
90484,2.7730682
90485,3.7432373
90486,3.709749
90487,3.689169
90488,3.6083007
90489,3.6255863
90490,4.0909877
90491,2.5878053
90492,4.2451644
90493,4.2227483
90494,3.6616378
90495,3.4119987
90496,3.721179
90497,3.376419
90498,3.4131908
90499,4.0929475
90500,2.5573895
90501,3.8033152
90502,3.4958
90503,4.000134
90504,3.1141503
90505,3.038225
90506,3.7150726
90507,2.6447728
90508,3.4701397
90509,3.7951472
90510,3.636298
90511,3.3933625
90512,3.8252153
90513,2.5555491
90514,3.292419
90515,3.3018749
90516,2.1089547
90517,3.4727101
90518,4.241684
90519,2.8902016
90520,3.8433573
90521,3.6508741
90522,3.9565308
90523,2.6066215
90524,4.112155
90525,2.944538
90526,4.101537
90527,4.158755
90528,1.9826528
90529,3.4417613
90530,3.613137
90531,2.6927047
90532,4.1113935
90533,3.6665814
90534,2.9353411
90535,3.395433
90536,3.5598729
90537,3.7603133
90538,3.4023538
90539,3.494068
90540,4.0716805
90541,3.52288
90542,3.4020112
90543,4.093384
90544,3.727644
90545,3.5878599
90546,4.0843616
90547,3.1309156
90548,3.3010361
90549,4.0705504
90550,3.4226394
90551,4.240987
90552,3.0780807
90553,4.031152
90554,3.071659
90555,3.9631956
90556,2.4624598
90557,3.904348
90558,4.066805
90559,3.4400399
90560,4.038741
90561,3.3168619
90562,3.7082815
90563,3.637048
90564,3.0259514
90565,3.2576528
90566,4.072494
90567,4.1740093
90568,4.086103
90569,4.2335525
90570,3.9298162
90571,3.5163088
90572,3.413152
90573,2.9659364
90574,2.4743762
90575,4.0693884
90576,4.1686935
90577,3.4723346
90578,3.388247
90579,4.069573
90580,3.3136628
90581,2.576191
90582,3.6391008
90583,2.9172137
90584,2.2957318
90585,2.9217186
90586,3.9384415
90587,3.4453647
90588,3.642736
90589,3.451551
90590,3.955733
90591,3.389132
90592,4.0280733
90593,3.4044113
90594,3.663297
90595,2.7467618
90596,4.3602443
90597,4.028835
90598,3.4951417
90599,2.7343087
90600,4.0890293
90601,3.6542737
90602,3.4361863
90603,3.2544787
90604,3.7058768
90605,2.6844094
90606,4.09382
90607,4.0926723
90608,4.1476526
90609,3.1113176
90610,4.070086
90611,3.578114
90612,3.0744386
90613,3.419201
90614,2.9174268
90615,2.227862
90616,2.9670365
90617,3.3674371
90618,2.5697303
90619,2.3646715
90620,4.091415
90621,4.0299563
90622,3.6422424
90623,3.5469825
90624,2.7738166
90625,2.7606637
90626,4.2344027
90627,3.4425328
90628,3.5191338
90629,3.5799632
90630,2.3939831
90631,3.3148363
90632,3.6205604
90633,3.6606288
90634,3.4193687
90635,3.1157026
90636,4.0563126
90637,4.0874777
90638,3.8747132
90639,3.4986277
90640,3.4995477
90641,4.07102
90642,2.0851233
90643,3.1849725
90644,4.200741
90645,3.7136576
90646,4.0818043
90647,3.234189
90648,3.317702
90649,3.146002
90650,3.168459
90651,3.3778698
90652,4.2364335
90653,4.2027717
90654,3.4243371
90655,3.520422
90656,2.7318912
90657,2.6907241
90658,2.6701384
90659,4.084413
90660,4.1565676
90661,3.7628543
90662,3.686823
90663,3.7095432
90664,4.0739517
90665,2.7077475
90666,4.0869446
90667,3.6786442
90668,4.195229
90669,2.4760208
90670,3.4208803
90671,3.716254
90672,3.7517805
90673,3.9683242
90674,3.9338858
90675,2.6896589
90676,3.4635134
90677,2.0786629
90678,3.6575472
90679,4.0898695
90680,3.1543157
90681,4.106329
90682,3.1148138
90683,4.0327225
90684,2.2952955
90685,3.3862424
90686,3.3925576
90687,3.5721936
90688,3.0615923
90689,3.582432
90690,3.4756825
90691,3.4110434
90692,3.6608868
90693,3.6988251
90694,3.4492493
90695,3.6069088
90696,3.44467
90697,2.9678967
90698,2.8061664
90699,4.093067
90700,3.9731455
90701,3.3276794
90702,2.740255
90703,4.086902
90704,3.701856
90705,3.047092
90706,3.149492
90707,3.7310803
90708,3.8724217
90709,3.083431
90710,2.9552264
90711,2.953736
90712,4.0342927
90713,3.4105432
90714,3.5807688
90715,2.9119864
90716,3.420926
90717,3.0922234
90718,2.7907348
90719,3.774666
90720,3.960561
90721,4.069019
90722,3.9816964
90723,2.2937777
90724,3.7183871
90725,3.659686
90726,3.2817
90727,3.9987082
90728,3.6914387
90729,3.4547296
90730,3.4974465
90731,4.1491785
90732,3.4068077
90733,3.688867
90734,3.4110434
90735,3.9689481
90736,3.1508234
90737,3.4306006
90738,2.5658054
90739,4.0499763
90740,2.7142627
90741,4.263638
90742,3.4539452
90743,3.0653505
90744,4.1559763
90745,3.7573342
90746,2.7114787
90747,3.095467
90748,3.1460717
90749,3.4914482
90750,3.2917342
90751,3.6655943
90752,2.1153224
90753,3.799919
90754,2.960206
90755,2.791332
90756,3.0856705
90757,3.2541566
90758,4.00685
90759,3.0791335
90760,3.5995417
90761,2.963092
90762,3.4024117
90763,4.232372
90764,3.4308698
90765,3.8755758
90766,3.5133605
90767,3.1420298
90768,4.0042024
90769,3.2673614
90770,2.968532
90771,2.9911346
90772,4.078643
90773,3.3652968
90774,4.067614
90775,2.6275659
90776,3.7063131
90777,4.0992103
90778,3.372923
90779,3.6720026
90780,3.2984629
90781,3.071697
90782,3.3707128
90783,3.7764282
90784,3.2525
90785,3.2802653
90786,3.6893198
90787,4.09029
90788,3.7692306
90789,3.4531188
90790,3.4501517
90791,3.4413114
90792,3.383224
90793,3.372923
90794,2.6544597
90795,4.087177
90796,3.5712645
90797,3.7603133
90798,2.658218
90799,3.365615
90800,3.760835
