row_id,engagement_score
89350,4.0921755
89351,3.2156553
89352,3.6894014
89353,3.9473093
89354,2.7641184
89355,3.9320652
89356,3.953641
89357,4.0450234
89358,3.159326
89359,3.458566
89360,3.2772033
89361,4.0418677
89362,3.993104
89363,3.73568
89364,4.061256
89365,3.2373512
89366,3.572561
89367,3.4117968
89368,4.0450234
89369,3.4096935
89370,3.633706
89371,3.997856
89372,3.7031753
89373,3.2264826
89374,3.4099748
89375,4.0524936
89376,4.11789
89377,4.0693502
89378,3.9622376
89379,3.680039
89380,4.009751
89381,3.5492392
89382,3.7391539
89383,2.9279962
89384,3.7431302
89385,4.187068
89386,3.381762
89387,3.274321
89388,3.8782184
89389,3.708608
89390,3.9931962
89391,3.6567647
89392,3.3071876
89393,2.7513826
89394,3.4096944
89395,3.3033144
89396,3.573295
89397,3.6304946
89398,3.668368
89399,3.214967
89400,2.9579377
89401,3.598217
89402,2.9589102
89403,3.8807373
89404,3.3513403
89405,3.4409018
89406,3.500862
89407,4.117923
89408,3.2368357
89409,3.9972472
89410,3.2385623
89411,3.6894014
89412,3.6330955
89413,4.1519814
89414,3.7031753
89415,2.5773308
89416,3.0139093
89417,3.6929564
89418,3.095753
89419,3.9326303
89420,2.2298148
89421,3.4117968
89422,3.395198
89423,3.391376
89424,3.3858023
89425,3.3799963
89426,3.9186082
89427,2.9750729
89428,3.9478743
89429,3.9180431
89430,3.5370595
89431,3.3513403
89432,3.5694096
89433,4.08711
89434,4.1565433
89435,2.6710887
89436,2.4932353
89437,2.2298148
89438,3.2857175
89439,2.7985177
89440,4.045049
89441,2.716087
89442,3.756621
89443,2.9279962
89444,3.3858023
89445,4.0825353
89446,3.6943712
89447,2.9548883
89448,3.247635
89449,3.1044748
89450,3.1044748
89451,4.11789
89452,3.8807373
89453,2.640782
89454,2.7925947
89455,3.6719587
89456,3.3558903
89457,3.806539
89458,4.0816813
89459,2.6691542
89460,3.3792949
89461,3.4323633
89462,3.7595103
89463,2.5682487
89464,3.7391539
89465,3.3071876
89466,4.051848
89467,3.2942238
89468,3.3974967
89469,2.513904
89470,2.0937786
89471,3.3527322
89472,4.0475063
89473,3.176271
89474,2.7641184
89475,3.6386983
89476,3.7166405
89477,2.9589102
89478,2.5585978
89479,3.0783334
89480,3.7873034
89481,3.6386983
89482,3.573295
89483,3.5274854
89484,3.498737
89485,3.5201008
89486,4.0795264
89487,3.96635
89488,3.3780735
89489,3.8782184
89490,3.5024097
89491,3.111935
89492,3.6427872
89493,4.060149
89494,3.8351927
89495,3.9801848
89496,2.7235296
89497,2.937985
89498,3.3843405
89499,2.9804459
89500,3.2530715
89501,3.2394311
89502,3.0634403
89503,4.048496
89504,3.0337884
89505,3.9326303
89506,2.9804459
89507,3.8008168
89508,3.353821
89509,3.571863
89510,3.8580954
89511,4.026837
89512,3.9425447
89513,4.0384903
89514,3.6384418
89515,3.6399708
89516,2.5904963
89517,3.9456632
89518,3.6736817
89519,3.4787993
89520,3.990487
89521,4.076992
89522,3.159516
89523,4.076992
89524,3.6116872
89525,3.9623506
89526,4.0617657
89527,2.838642
89528,3.7009895
89529,3.399482
89530,3.6257768
89531,3.7589452
89532,4.0787473
89533,2.7344844
89534,3.3792949
89535,3.633706
89536,3.4013648
89537,3.6116872
89538,3.4674075
89539,2.4101627
89540,2.932085
89541,3.353821
89542,3.720607
89543,3.5251954
89544,4.0450177
89545,3.0139093
89546,4.076711
89547,4.13683
89548,3.306698
89549,3.1039097
89550,4.0653687
89551,2.8493018
89552,3.1507473
89553,3.7188227
89554,4.075341
89555,3.4125094
89556,3.096318
89557,3.0669794
89558,3.239215
89559,3.3865247
89560,3.1700592
89561,4.129066
89562,3.870068
89563,3.8010325
89564,3.5040543
89565,3.756621
89566,3.2479134
89567,3.3033144
89568,2.0105243
89569,3.7827144
89570,3.2505608
89571,3.8732445
89572,3.3123484
89573,2.9238262
89574,3.691984
89575,2.7209775
89576,3.997856
89577,2.970433
89578,4.0488477
89579,4.107438
89580,4.0910516
89581,4.11789
89582,3.383219
89583,3.6145852
89584,2.17239
89585,3.502126
89586,3.2451444
89587,3.9585783
89588,3.6116872
89589,3.9883916
89590,3.949266
89591,2.5372412
89592,3.383121
89593,3.4421153
89594,3.3786783
89595,4.1564507
89596,3.6894014
89597,4.0795264
89598,3.6281753
89599,2.7641184
89600,2.708058
89601,3.941989
89602,4.0563774
89603,3.6091719
89604,3.1125
89605,2.5750182
89606,3.3705235
89607,2.7271426
89608,4.1796474
89609,3.8822784
89610,2.8493135
89611,3.353821
89612,3.9862242
89613,3.7238078
89614,3.2626944
89615,3.3011897
89616,3.720096
89617,4.04773
89618,4.0464826
89619,3.3847795
89620,2.7983625
89621,3.5716689
89622,3.2479134
89623,3.395198
89624,3.3727548
89625,3.7954748
89626,3.9890676
89627,3.1939237
89628,3.60405
89629,3.720607
89630,4.076992
89631,2.7235296
89632,3.7391539
89633,3.9890676
89634,3.4235613
89635,2.9252272
89636,2.8031986
89637,3.731509
89638,3.4341922
89639,3.5040543
89640,3.9473093
89641,3.694938
89642,3.3558903
89643,3.5260034
89644,3.1436446
89645,3.1339843
89646,3.4762647
89647,4.061063
89648,2.508414
89649,3.4167724
89650,3.394146
89651,3.0961554
89652,3.3806415
89653,2.967664
89654,2.755426
89655,4.1896915
89656,3.4203181
89657,3.074102
89658,4.0767303
89659,3.6797616
89660,4.1307096
89661,3.1990352
89662,3.3088238
89663,4.030896
89664,3.784292
89665,3.720096
89666,3.6427872
89667,2.7551515
89668,3.944215
89669,3.601281
89670,4.240553
89671,2.9279962
89672,3.5040543
89673,3.095753
89674,2.7413938
89675,3.1811235
89676,3.0129745
89677,4.1565433
89678,3.7589452
89679,3.7242663
89680,3.3855371
89681,3.9931962
89682,4.101132
89683,3.7867734
89684,3.7964294
89685,3.4264674
89686,3.9083018
89687,2.820484
89688,2.5497885
89689,3.9117355
89690,2.9553552
89691,3.6230383
89692,2.8493018
89693,4.075272
89694,4.076992
89695,4.176262
89696,3.5050275
89697,3.389972
89698,3.7137153
89699,3.6667922
89700,2.8289783
89701,4.056176
89702,2.7641184
89703,3.3705235
89704,4.1796474
89705,3.3780735
89706,2.29037
89707,4.024231
89708,3.3558507
89709,2.7498503
89710,3.0418823
89711,2.6805303
89712,3.699391
89713,3.4051414
89714,3.6812863
89715,3.1039097
89716,3.2329614
89717,3.181258
89718,3.9326303
89719,3.2777412
89720,2.7390401
89721,3.378464
89722,3.804334
89723,3.141846
89724,2.3518867
89725,3.6840358
89726,2.7470653
89727,2.7058585
89728,3.3569396
89729,3.1483636
89730,2.9580343
89731,4.0475063
89732,2.5646486
89733,2.8493018
89734,4.0634108
89735,4.0565825
89736,3.4759927
89737,3.121737
89738,4.187068
89739,3.9083018
89740,3.8189096
89741,3.4096935
89742,3.668368
89743,3.0656192
89744,2.818229
89745,4.1751003
89746,2.7641184
89747,3.3875077
89748,2.768665
89749,2.7413938
89750,3.4701774
89751,3.4602077
89752,4.0640907
89753,3.352539
89754,3.8514233
89755,3.883985
89756,3.9989629
89757,2.6628225
89758,4.1229978
89759,3.5716689
89760,3.3762753
89761,3.7188227
89762,2.820484
89763,3.0656192
89764,3.3751006
89765,3.503898
89766,2.7413938
89767,3.6427872
89768,3.4066272
89769,4.0128694
89770,2.2298148
89771,4.0500913
89772,3.3979979
89773,4.0831504
89774,4.094503
89775,3.6399708
89776,2.5944023
89777,4.0376444
89778,2.5991333
89779,3.7238474
89780,3.620866
89781,3.1575198
89782,3.9885025
89783,3.996767
89784,3.5221028
89785,3.986694
89786,3.922833
89787,3.668368
89788,4.105191
89789,4.0559645
89790,3.3756928
89791,4.055937
89792,2.937985
89793,3.0129745
89794,2.838642
89795,2.9579377
89796,2.241512
89797,3.391376
89798,3.6091719
89799,3.2208836
89800,3.0742483
89801,2.8493018
89802,3.2734914
89803,3.6988258
89804,2.7233622
89805,3.4172564
89806,4.1367507
89807,3.2764456
89808,3.45209
89809,2.6903117
89810,3.4063268
89811,3.2485719
89812,3.3727548
89813,3.7431302
89814,3.6736817
89815,2.3503447
89816,2.7095776
89817,3.6311738
89818,3.4461389
89819,2.6720405
89820,3.5385888
89821,2.6557188
89822,3.3581085
89823,3.2610738
89824,3.2344837
89825,4.1896915
89826,3.942472
89827,3.938397
89828,3.1455936
89829,3.2373512
89830,3.784292
89831,4.0634108
89832,3.9622376
89833,4.0255795
89834,3.7385888
89835,3.3166337
89836,3.250166
89837,3.2610738
89838,3.463122
89839,3.5861142
89840,3.404405
89841,3.3071876
89842,3.4323633
89843,3.5402997
89844,3.789733
89845,3.6736817
89846,3.4652238
89847,2.3429163
89848,3.9624832
89849,3.4444175
89850,3.3732975
89851,2.9580343
89852,3.2530715
89853,4.082759
89854,3.5058947
89855,2.7227972
89856,3.3420339
89857,3.8782184
89858,3.9257562
89859,3.458741
89860,3.4602077
89861,4.0480113
89862,4.0775094
89863,3.9931962
89864,2.547715
89865,3.3827672
89866,3.4762647
89867,3.3376684
89868,3.9585783
89869,2.6060996
89870,3.598217
89871,4.074177
89872,3.997856
89873,3.6427872
89874,3.385763
89875,2.909227
89876,3.7954748
89877,4.060916
89878,4.0780873
89879,4.075341
89880,3.7166405
89881,3.3513403
89882,3.606151
89883,3.2374594
89884,3.353821
89885,4.072807
89886,3.9624894
89887,3.5318887
89888,3.573295
89889,3.7174726
89890,3.9556284
89891,3.8565269
89892,3.6023698
89893,3.3827672
89894,4.0450177
89895,3.4025848
89896,3.1720276
89897,3.4418142
89898,3.4687216
89899,3.907617
89900,3.8580954
89901,4.0565825
89902,3.753516
89903,4.1430383
89904,3.4008882
89905,3.4383554
89906,4.1357656
89907,3.095753
89908,3.0656192
89909,3.4216628
89910,2.5536997
89911,3.4063268
89912,3.922833
89913,3.2829485
89914,4.0817585
89915,4.133983
89916,3.3584988
89917,2.5773308
89918,3.391376
89919,2.8223996
89920,4.1565433
89921,3.7976768
89922,3.4729447
89923,3.2975333
89924,3.9931962
89925,2.820484
89926,3.8089428
89927,3.753516
89928,3.4096935
89929,4.076711
89930,2.9784238
89931,4.0780873
89932,3.4133475
89933,3.038419
89934,2.2298148
89935,2.5773308
89936,3.0891623
89937,3.6116872
89938,3.4349232
89939,4.050492
89940,4.076711
89941,3.691984
89942,3.9320652
89943,2.5281024
89944,3.9454625
89945,3.668368
89946,3.5867593
89947,2.8408191
89948,3.330307
89949,3.9320652
89950,3.753516
89951,4.061256
89952,3.458741
89953,3.6091719
89954,4.1161356
89955,3.633706
89956,3.7958643
89957,3.4289246
89958,3.6538947
89959,3.5319753
89960,2.6103292
89961,3.9822412
89962,3.432777
89963,3.623635
89964,2.5170388
89965,3.3376684
89966,4.1720085
89967,3.6160731
89968,3.6023698
89969,3.458741
89970,3.4096944
89971,3.5103846
89972,3.4096935
89973,4.0634108
89974,3.9556284
89975,3.52093
89976,2.7009792
89977,4.0660143
89978,3.180127
89979,3.3551
89980,3.6427872
89981,3.3692157
89982,3.7124913
89983,3.2975333
89984,3.9745796
89985,4.0796585
89986,2.755426
89987,3.9473093
89988,3.5040543
89989,4.1751003
89990,3.6767426
89991,3.3527322
89992,3.9931962
89993,3.7634866
89994,3.9972472
89995,2.8223462
89996,4.0524936
89997,3.9963148
89998,3.6091719
89999,2.6783853
90000,3.7385888
90001,3.9896727
90002,3.7958643
90003,3.7242663
90004,3.055437
90005,4.0693502
90006,3.8759534
90007,3.96635
90008,2.3494518
90009,3.3696363
90010,3.2546737
90011,3.141846
90012,3.9320652
90013,3.353821
90014,2.7641184
90015,2.241512
90016,3.9948764
90017,3.3711765
90018,3.2731
90019,3.3727548
90020,3.6988258
90021,3.4347787
90022,3.085482
90023,4.1565433
90024,2.7386248
90025,3.3799963
90026,3.4623094
90027,3.513444
90028,2.986609
90029,3.996767
90030,2.755426
90031,4.144285
90032,3.405846
90033,3.3185332
90034,3.422438
90035,3.3386447
90036,3.5040543
90037,4.0475063
90038,3.7273588
90039,3.962434
90040,2.7470653
90041,4.055937
90042,2.6628225
90043,3.3197148
90044,3.4289246
90045,3.6386983
90046,3.4240112
90047,3.3569396
90048,3.9617054
90049,3.8360267
90050,3.7137153
90051,3.3515334
90052,4.0647454
90053,3.9622376
90054,3.6767426
90055,3.5274854
90056,3.4172232
90057,3.790165
90058,3.2443748
90059,3.573295
90060,3.6384418
90061,3.144532
90062,3.8010325
90063,2.755426
90064,4.0831504
90065,3.6512241
90066,3.9473093
90067,3.9281774
90068,3.2373512
90069,3.3558507
90070,3.4701774
90071,2.7925947
90072,2.5851896
90073,3.9320652
90074,3.3865247
90075,2.6532373
90076,4.076711
90077,4.0524936
90078,3.903518
90079,3.941989
90080,2.7390401
90081,4.0629697
90082,3.8555608
90083,3.6644835
90084,4.048152
90085,4.055937
90086,3.503898
90087,3.7958643
90088,3.9478743
90089,3.4147491
90090,3.1084921
90091,3.4099748
90092,4.0825353
90093,4.175746
90094,3.5619972
90095,3.4386451
90096,3.0493002
90097,3.3970852
90098,3.8830976
90099,3.929979
90100,2.9279962
90101,3.2485719
90102,3.618348
90103,3.4409018
90104,3.665599
90105,3.0302718
90106,4.075272
90107,2.9967425
90108,4.036571
90109,3.3895416
90110,3.5716689
90111,3.6538947
90112,2.584363
90113,3.4048002
90114,2.4916482
90115,2.0957735
90116,3.8782184
90117,3.6693184
90118,2.8034391
90119,3.5153058
90120,3.1806128
90121,4.072807
90122,3.3011897
90123,3.691984
90124,3.4484198
90125,3.8547325
90126,3.489378
90127,3.4350407
90128,3.2975333
90129,3.7495315
90130,4.1398435
90131,3.3705235
90132,3.4759927
90133,3.419932
90134,3.0602312
90135,4.055937
90136,3.268275
90137,3.790165
90138,2.937985
90139,4.1229978
90140,4.061256
90141,2.7130744
90142,2.8444486
90143,2.7250268
90144,4.054947
90145,2.9589102
90146,3.4674075
90147,3.6427872
90148,4.0625033
90149,2.7470653
90150,3.857172
90151,4.062355
90152,4.085448
90153,3.997856
90154,3.1125
90155,3.5402997
90156,3.9892287
90157,2.3412917
90158,3.6904576
90159,3.5040543
90160,3.9580133
90161,2.505879
90162,2.6783853
90163,2.9589102
90164,3.606151
90165,2.7971857
90166,2.9589102
90167,3.7242663
90168,3.0656192
90169,4.082438
90170,3.7886457
90171,4.106994
90172,3.719024
90173,3.573295
90174,3.4179664
90175,3.3928115
90176,2.725567
90177,2.5079117
90178,3.3043776
90179,2.6645234
90180,3.9473093
90181,2.8130178
90182,4.0565825
90183,3.3513403
90184,3.458741
90185,3.1461277
90186,3.2857175
90187,3.4127448
90188,3.2267349
90189,3.9102566
90190,3.3917787
90191,3.9467528
90192,3.691984
90193,3.246373
90194,3.9132688
90195,3.2502718
90196,3.9887433
90197,3.691984
90198,3.085482
90199,3.2479134
90200,3.3787377
90201,3.9931962
90202,3.439091
90203,3.753516
90204,3.0706544
90205,4.060417
90206,3.4071598
90207,3.4131684
90208,3.6462953
90209,3.44727
90210,3.3796487
90211,4.052252
90212,3.6767426
90213,3.9473093
90214,3.2357733
90215,3.9972472
90216,2.9569454
90217,3.3515334
90218,3.6767426
90219,4.1565433
90220,3.096318
90221,4.059021
90222,3.3011897
90223,3.2731
90224,3.4848852
90225,4.029418
90226,3.065274
90227,2.820484
90228,2.7275803
90229,3.4678297
90230,3.1039097
90231,3.3780735
90232,3.5080204
90233,3.0302718
90234,3.9326303
90235,4.174914
90236,4.0129647
90237,3.1102414
90238,4.1173835
90239,4.175746
90240,3.6943712
90241,3.7070832
90242,3.458741
90243,3.6767821
90244,4.0795264
90245,3.9023745
90246,3.4155285
90247,2.8031986
90248,3.509401
90249,3.7137153
90250,2.794846
90251,3.8830023
90252,2.7385383
90253,4.124103
90254,3.0346076
90255,3.7827144
90256,2.9804459
90257,2.0959692
90258,3.404405
90259,2.9438293
90260,3.6427872
90261,4.078252
90262,3.4004385
90263,3.439692
90264,2.927247
90265,3.7238078
90266,3.3843405
90267,4.0459623
90268,3.0696068
90269,2.505879
90270,3.2844417
90271,3.451614
90272,3.9963148
90273,2.7641184
90274,4.076213
90275,4.0581217
90276,3.588884
90277,4.1172442
90278,2.5131729
90279,3.7465234
90280,2.8060687
90281,3.8861043
90282,4.187849
90283,3.3992896
90284,3.3756928
90285,3.3399308
90286,2.7413938
90287,3.8688447
90288,2.5497885
90289,3.2335777
90290,3.4608529
90291,3.2584062
90292,3.6797616
90293,2.9117615
90294,3.2530715
90295,3.5040543
90296,3.9320652
90297,2.644045
90298,4.055937
90299,3.5214653
90300,2.5419302
90301,3.3513403
90302,3.9630792
90303,3.9963148
90304,3.3973517
90305,3.7827144
90306,3.649857
90307,3.9963148
90308,4.174866
90309,4.1080837
90310,3.6386983
90311,3.0719695
90312,3.5899014
90313,4.078252
90314,3.376787
90315,2.8144412
90316,2.820484
90317,3.922833
90318,3.2961693
90319,3.404405
90320,3.41173
90321,3.7589452
90322,4.141818
90323,2.9117615
90324,3.1044748
90325,3.4341922
90326,4.0524936
90327,3.53507
90328,3.6840358
90329,3.8010325
90330,3.5438435
90331,3.6162608
90332,4.076213
90333,2.505879
90334,3.9083018
90335,4.075341
90336,3.4323633
90337,3.5712628
90338,2.7653122
90339,3.4024615
90340,3.6091719
90341,3.7815275
90342,3.4729447
90343,3.1036096
90344,3.7375488
90345,3.5607889
90346,3.0257468
90347,3.0656192
90348,3.3936036
90349,2.6688418
90350,2.973248
90351,4.0248766
90352,3.174894
90353,3.2530715
90354,4.034104
90355,3.0710392
90356,3.142491
90357,3.7517283
90358,4.122352
90359,2.7390401
90360,4.175374
90361,3.6362135
90362,3.9068635
90363,3.0700092
90364,2.970433
90365,3.3905458
90366,2.5865362
90367,4.1231804
90368,2.9967425
90369,3.9963148
90370,3.142491
90371,3.4341922
90372,3.458741
90373,3.3780735
90374,3.6988258
90375,2.927247
90376,3.6427872
90377,3.3955379
90378,3.9320652
90379,3.3705235
90380,3.6051388
90381,3.2373512
90382,3.066229
90383,4.157189
90384,2.7450926
90385,2.7641184
90386,3.847538
90387,3.4040895
90388,4.0525365
90389,3.5040543
90390,3.8610528
90391,3.74499
90392,2.513904
90393,4.1373277
90394,2.7971857
90395,3.432777
90396,3.9320652
90397,3.7254734
90398,4.0502334
90399,3.9019933
90400,2.9569454
90401,3.0337884
90402,3.1182666
90403,2.29037
90404,3.6091719
90405,3.3071876
90406,2.7227972
90407,3.606151
90408,4.175003
90409,3.7595103
90410,3.4409018
90411,2.932085
90412,3.703609
90413,3.938397
90414,4.0653687
90415,4.107438
90416,2.4252965
90417,4.0795264
90418,2.6633875
90419,3.4667623
90420,3.038419
90421,4.123011
90422,3.5659378
90423,3.6051388
90424,3.439692
90425,3.6089182
90426,2.9579377
90427,3.9473093
90428,3.790165
90429,3.389972
90430,4.047395
90431,3.699391
90432,3.9772356
90433,3.4678297
90434,4.1434684
90435,3.4776938
90436,3.394146
90437,2.7413938
90438,3.949266
90439,2.7925947
90440,3.2975333
90441,3.3154824
90442,4.0831504
90443,4.076213
90444,3.3756928
90445,2.7390401
90446,4.0128694
90447,3.0005088
90448,3.9999974
90449,4.1774006
90450,2.5421808
90451,3.8320503
90452,3.695438
90453,3.2530715
90454,3.784391
90455,2.580759
90456,3.9885025
90457,3.678037
90458,3.3984907
90459,2.29037
90460,3.6335628
90461,4.117923
90462,3.996767
90463,2.5773308
90464,2.936157
90465,4.04622
90466,2.5389173
90467,3.740017
90468,3.458741
90469,3.1483636
90470,3.5884693
90471,3.6609466
90472,3.5680096
90473,4.166985
90474,4.0169487
90475,3.0678844
90476,4.078252
90477,3.9524403
90478,3.1740277
90479,3.498092
90480,3.4695888
90481,3.398133
90482,3.3756928
90483,4.157269
90484,2.7641184
90485,3.7137153
90486,3.6929564
90487,3.6719587
90488,3.5910819
90489,3.5982094
90490,4.060417
90491,2.5865362
90492,4.202908
90493,4.175746
90494,3.633706
90495,3.3900974
90496,3.7054412
90497,3.3756928
90498,3.3780735
90499,4.0742416
90500,2.572386
90501,3.753516
90502,3.5040543
90503,3.986694
90504,3.0981333
90505,3.0961554
90506,3.708608
90507,2.6518052
90508,3.4367142
90509,3.753516
90510,3.6080728
90511,3.374804
90512,3.7941782
90513,2.5552297
90514,3.2745326
90515,3.3513403
90516,2.0959692
90517,3.458741
90518,4.1966205
90519,2.9596841
90520,3.819669
90521,3.6386983
90522,3.9524403
90523,2.5816114
90524,4.124103
90525,2.932085
90526,4.0831504
90527,4.1215725
90528,2.0150793
90529,3.4323633
90530,3.5331285
90531,2.7130744
90532,4.056297
90533,3.6667922
90534,2.9279962
90535,3.3806415
90536,3.5254145
90537,3.7238078
90538,3.3595877
90539,3.4718697
90540,4.0524936
90541,3.5040543
90542,3.3599586
90543,4.080616
90544,3.6943712
90545,3.5716689
90546,4.074177
90547,3.1181207
90548,3.2640576
90549,4.0487247
90550,3.4063268
90551,4.1896915
90552,3.0446053
90553,4.0248766
90554,3.0678844
90555,3.949266
90556,2.4634054
90557,3.8822784
90558,4.0371375
90559,3.4289246
90560,3.997856
90561,3.321433
90562,3.7367947
90563,3.5759687
90564,2.970433
90565,3.2485719
90566,4.045135
90567,4.137425
90568,4.083181
90569,4.189046
90570,3.900555
90571,3.549139
90572,3.402688
90573,2.9579377
90574,2.513904
90575,4.0524936
90576,4.137309
90577,3.458741
90578,3.3806415
90579,4.0072374
90580,3.300549
90581,2.5773308
90582,3.681961
90583,2.8493018
90584,2.29037
90585,2.9602423
90586,3.9186082
90587,3.4392903
90588,3.592433
90589,3.4383554
90590,3.9320652
90591,3.3792949
90592,3.9963148
90593,3.3907309
90594,3.6535337
90595,2.7233622
90596,4.240553
90597,4.025798
90598,3.45209
90599,2.7344844
90600,4.0652614
90601,3.6400182
90602,3.4172306
90603,3.2421753
90604,3.6929564
90605,2.7294786
90606,4.080616
90607,4.0795264
90608,4.1076264
90609,3.066229
90610,4.0524936
90611,3.569792
90612,3.0463374
90613,3.4099748
90614,2.892199
90615,2.2457926
90616,2.9356775
90617,3.3551
90618,2.5984197
90619,2.488283
90620,4.0933995
90621,3.995226
90622,3.614288
90623,3.5201008
90624,2.7993395
90625,2.7513826
90626,4.175746
90627,3.439692
90628,3.4982991
90629,3.5080204
90630,2.4101627
90631,3.300549
90632,3.6054976
90633,3.6352355
90634,3.3803558
90635,3.0981333
90636,4.0475063
90637,4.050936
90638,3.8782184
90639,3.4937851
90640,3.4696944
90641,4.055937
90642,2.0959692
90643,3.1783915
90644,4.157189
90645,3.7174726
90646,4.076992
90647,3.2437782
90648,3.2857175
90649,3.1770606
90650,3.1224294
90651,3.3865247
90652,4.175746
90653,4.157189
90654,3.4392903
90655,3.5385888
90656,2.7236948
90657,2.6795602
90658,2.6628225
90659,4.075341
90660,4.135324
90661,3.7402778
90662,3.6784656
90663,3.6894014
90664,4.051848
90665,2.7390401
90666,4.074177
90667,3.741167
90668,4.144285
90669,2.513904
90670,3.4099748
90671,3.720096
90672,3.7188227
90673,3.9616725
90674,3.9083018
90675,2.729245
90676,3.4392903
90677,2.0959692
90678,3.6609466
90679,4.0581374
90680,3.1455936
90681,4.0910516
90682,3.066229
90683,4.0248766
90684,2.29037
90685,3.3721678
90686,3.3806415
90687,3.5302553
90688,3.1041806
90689,3.5716689
90690,3.4511552
90691,3.4096935
90692,3.6273162
90693,3.691984
90694,3.4063962
90695,3.5899014
90696,3.4608529
90697,2.9579377
90698,2.8139293
90699,4.076711
90700,3.9617054
90701,3.2764456
90702,2.6783721
90703,4.072807
90704,3.6977677
90705,2.939468
90706,3.142491
90707,3.7353625
90708,3.8527193
90709,3.1405613
90710,2.9553552
90711,2.9051185
90712,4.0255795
90713,3.3780735
90714,3.5665035
90715,2.909227
90716,3.406343
90717,3.0812588
90718,2.7983625
90719,3.7920723
90720,3.9478743
90721,4.0565825
90722,3.9535465
90723,2.29037
90724,3.6979263
90725,3.6107032
90726,3.2644405
90727,3.9966018
90728,3.6386983
90729,3.4386404
90730,3.4725149
90731,4.101132
90732,3.4096935
90733,3.7391539
90734,3.4096935
90735,3.9473093
90736,3.144616
90737,3.404405
90738,2.5938373
90739,4.009751
90740,2.7470653
90741,4.2056165
90742,3.4302144
90743,3.0672393
90744,4.137309
90745,3.79073
90746,2.7058585
90747,3.157464
90748,3.0996811
90749,3.5081396
90750,3.2745326
90751,3.633706
90752,2.1155972
90753,3.710157
90754,2.9553552
90755,2.7973835
90756,3.0761373
90757,3.2485719
90758,3.9624894
90759,3.1322815
90760,3.5214653
90761,2.9589102
90762,3.3753045
90763,4.1896915
90764,3.439692
90765,3.8527193
90766,3.4982991
90767,3.1054506
90768,3.9972472
90769,3.3318098
90770,2.9589102
90771,2.9580343
90772,4.0711064
90773,3.3277714
90774,4.053273
90775,2.6661575
90776,3.6929564
90777,4.040898
90778,3.3756928
90779,3.6567647
90780,3.2530715
90781,3.107927
90782,3.365104
90783,3.7601926
90784,3.247635
90785,3.3205578
90786,3.6617346
90787,4.0795264
90788,3.7137153
90789,3.450558
90790,3.4280238
90791,3.3755248
90792,3.376704
90793,3.3756928
90794,2.6592834
90795,4.076992
90796,3.5055707
90797,3.7238078
90798,2.6463137
90799,3.2890604
90800,3.7238078
90801,3.0649016
